"","x"
"511","ENSP00000295688"
"512","ENSP00000295736"
"513","ENSP00000295767"
"514","ENSP00000295899"
"515","ENSP00000295926"
"516","ENSP00000296149"
"517","ENSP00000296215"
"518","ENSP00000296255"
"519","ENSP00000296280"
"520","ENSP00000296292"
"521","ENSP00000296411"
"522","ENSP00000296422"
"523","ENSP00000296490"
"524","ENSP00000296509"
"525","ENSP00000296543"
"526","ENSP00000296564"
"527","ENSP00000296577"
"528","ENSP00000296674"
"529","ENSP00000296702"
"530","ENSP00000296792"
"531","ENSP00000297151"
"532","ENSP00000297156"
"533","ENSP00000297185"
"534","ENSP00000297338"
"535","ENSP00000297347"
"536","ENSP00000297431"
"537","ENSP00000297540"
"538","ENSP00000297661"
"539","ENSP00000297988"
"540","ENSP00000297990"
"541","ENSP00000298281"
"542","ENSP00000298288"
"543","ENSP00000298532"
"544","ENSP00000298717"
"545","ENSP00000298875"
"546","ENSP00000299138"
"547","ENSP00000299259"
"548","ENSP00000299300"
"549","ENSP00000299335"
"550","ENSP00000299424"
"551","ENSP00000299518"
"552","ENSP00000299687"
"553","ENSP00000299767"
"554","ENSP00000299821"
"555","ENSP00000299853"
"556","ENSP00000299886"
"557","ENSP00000300087"
"558","ENSP00000300093"
"559","ENSP00000300291"
"560","ENSP00000300403"
"561","ENSP00000300413"
"562","ENSP00000300452"
"563","ENSP00000300738"
"564","ENSP00000301019"
"565","ENSP00000301050"
"566","ENSP00000301280"
"567","ENSP00000301364"
"568","ENSP00000301396"
"569","ENSP00000301522"
"570","ENSP00000301633"
"571","ENSP00000301659"
"572","ENSP00000301740"
"573","ENSP00000301764"
"574","ENSP00000301788"
"575","ENSP00000302114"
"576","ENSP00000302160"
"577","ENSP00000302400"
"578","ENSP00000302478"
"579","ENSP00000302530"
"580","ENSP00000302564"
"581","ENSP00000302640"
"582","ENSP00000302783"
"583","ENSP00000302886"
"584","ENSP00000302896"
"585","ENSP00000302967"
"586","ENSP00000303015"
"587","ENSP00000303145"
"588","ENSP00000303147"
"589","ENSP00000303398"
"590","ENSP00000303423"
"591","ENSP00000304102"
"592","ENSP00000304353"
"593","ENSP00000304697"
"594","ENSP00000304802"
"595","ENSP00000305230"
"596","ENSP00000305459"
"597","ENSP00000305480"
"598","ENSP00000305556"
"599","ENSP00000305653"
"600","ENSP00000305790"
"601","ENSP00000305810"
"602","ENSP00000306010"
"603","ENSP00000306123"
"604","ENSP00000306362"
"605","ENSP00000306397"
"606","ENSP00000306983"
"607","ENSP00000307143"
"608","ENSP00000307208"
"609","ENSP00000307272"
"610","ENSP00000307288"
"611","ENSP00000307786"
"612","ENSP00000307863"
"613","ENSP00000307889"
"614","ENSP00000307940"
"615","ENSP00000308000"
"616","ENSP00000308179"
"617","ENSP00000308275"
"618","ENSP00000308332"
"619","ENSP00000308354"
"620","ENSP00000308533"
"621","ENSP00000308546"
"622","ENSP00000308548"
"623","ENSP00000308622"
"624","ENSP00000309092"
"625","ENSP00000309175"
"626","ENSP00000309457"
"627","ENSP00000309474"
"628","ENSP00000309555"
"629","ENSP00000309649"
"630","ENSP00000309790"
"631","ENSP00000309830"
"632","ENSP00000310117"
"633","ENSP00000310129"
"634","ENSP00000310226"
"635","ENSP00000310260"
"636","ENSP00000310275"
"637","ENSP00000310448"
"638","ENSP00000310572"
"639","ENSP00000310623"
"640","ENSP00000310668"
"641","ENSP00000310723"
"642","ENSP00000310726"
"643","ENSP00000311135"
"644","ENSP00000311360"
"645","ENSP00000311430"
"646","ENSP00000311677"
"647","ENSP00000311747"
"648","ENSP00000312066"
"649","ENSP00000312356"
"650","ENSP00000312415"
"651","ENSP00000312709"
"652","ENSP00000312981"
"653","ENSP00000312995"
"654","ENSP00000313007"
"655","ENSP00000313171"
"656","ENSP00000313454"
"657","ENSP00000313603"
"658","ENSP00000313950"
"659","ENSP00000313953"
"660","ENSP00000314004"
"661","ENSP00000314193"
"662","ENSP00000314343"
"663","ENSP00000314348"
"664","ENSP00000314499"
"665","ENSP00000314608"
"666","ENSP00000315182"
"667","ENSP00000315379"
"668","ENSP00000315476"
"669","ENSP00000315693"
"670","ENSP00000315700"
"671","ENSP00000315702"
"672","ENSP00000315775"
"673","ENSP00000315791"
"674","ENSP00000316032"
"675","ENSP00000316176"
"676","ENSP00000316512"
"677","ENSP00000317039"
"678","ENSP00000317123"
"679","ENSP00000317334"
"680","ENSP00000317376"
"681","ENSP00000317468"
"682","ENSP00000317473"
"683","ENSP00000317780"
"684","ENSP00000317872"
"685","ENSP00000317992"
"686","ENSP00000318085"
"687","ENSP00000318165"
"688","ENSP00000318176"
"689","ENSP00000318195"
"690","ENSP00000318297"
"691","ENSP00000318374"
"692","ENSP00000318629"
"693","ENSP00000318641"
"694","ENSP00000318646"
"695","ENSP00000318861"
"696","ENSP00000319104"
"697","ENSP00000319169"
"698","ENSP00000319197"
"699","ENSP00000319255"
"700","ENSP00000319341"
"701","ENSP00000319417"
"702","ENSP00000319597"
"703","ENSP00000319664"
"704","ENSP00000320171"
"705","ENSP00000320184"
"706","ENSP00000320236"
"707","ENSP00000320239"
"708","ENSP00000320309"
"709","ENSP00000320658"
"710","ENSP00000320898"
"711","ENSP00000320949"
"712","ENSP00000321449"
"713","ENSP00000321584"
"714","ENSP00000321706"
"715","ENSP00000322396"
"716","ENSP00000322419"
"717","ENSP00000322570"
"718","ENSP00000322706"
"719","ENSP00000323046"
"720","ENSP00000323076"
"721","ENSP00000323099"
"722","ENSP00000323300"
"723","ENSP00000323421"
"724","ENSP00000323424"
"725","ENSP00000323720"
"726","ENSP00000323782"
"727","ENSP00000323858"
"728","ENSP00000323967"
"729","ENSP00000324122"
"730","ENSP00000324124"
"731","ENSP00000324173"
"732","ENSP00000324628"
"733","ENSP00000324792"
"734","ENSP00000324804"
"735","ENSP00000325002"
"736","ENSP00000325017"
"737","ENSP00000325312"
"738","ENSP00000325326"
"739","ENSP00000325376"
"740","ENSP00000325377"
"741","ENSP00000325677"
"742","ENSP00000325827"
"743","ENSP00000325905"
"744","ENSP00000325919"
"745","ENSP00000326031"
"746","ENSP00000326200"
"747","ENSP00000326261"
"748","ENSP00000326381"
"749","ENSP00000326531"
"750","ENSP00000326550"
"751","ENSP00000326804"
"752","ENSP00000326806"
"753","ENSP00000326981"
"754","ENSP00000327487"
"755","ENSP00000327821"
"756","ENSP00000327889"
"757","ENSP00000328203"
"758","ENSP00000328854"
"759","ENSP00000328992"
"760","ENSP00000329102"
"761","ENSP00000329360"
"762","ENSP00000329419"
"763","ENSP00000329757"
"764","ENSP00000330188"
