"","x"
"852","ENSP00000367631"
"853","ENSP00000367697"
"854","ENSP00000367756"
"855","ENSP00000367817"
"856","ENSP00000367923"
"857","ENSP00000367965"
"858","ENSP00000368119"
"859","ENSP00000368450"
"860","ENSP00000368516"
"861","ENSP00000368517"
"862","ENSP00000368540"
"863","ENSP00000368818"
"864","ENSP00000369127"
"865","ENSP00000369129"
"866","ENSP00000369134"
"867","ENSP00000369270"
"868","ENSP00000369325"
"869","ENSP00000369407"
"870","ENSP00000369431"
"871","ENSP00000369461"
"872","ENSP00000369592"
"873","ENSP00000369599"
"874","ENSP00000369618"
"875","ENSP00000369695"
"876","ENSP00000369703"
"877","ENSP00000369739"
"878","ENSP00000369981"
"879","ENSP00000370055"
"880","ENSP00000370340"
"881","ENSP00000370593"
"882","ENSP00000370625"
"883","ENSP00000370737"
"884","ENSP00000370741"
"885","ENSP00000370750"
"886","ENSP00000370962"
"887","ENSP00000371152"
"888","ENSP00000371193"
"889","ENSP00000371212"
"890","ENSP00000371230"
"891","ENSP00000371607"
"892","ENSP00000371790"
"893","ENSP00000371897"
"894","ENSP00000371958"
"895","ENSP00000372112"
"896","ENSP00000372326"
"897","ENSP00000372459"
"898","ENSP00000372482"
"899","ENSP00000373474"
"900","ENSP00000373713"
"901","ENSP00000374037"
"902","ENSP00000374069"
"903","ENSP00000374183"
"904","ENSP00000374234"
"905","ENSP00000374409"
"906","ENSP00000375586"
"907","ENSP00000376184"
"908","ENSP00000376224"
"909","ENSP00000376269"
"910","ENSP00000376349"
"911","ENSP00000376403"
"912","ENSP00000376807"
"913","ENSP00000376911"
"914","ENSP00000377055"
"915","ENSP00000377176"
"916","ENSP00000377303"
"917","ENSP00000377446"
"918","ENSP00000377532"
"919","ENSP00000377668"
"920","ENSP00000377862"
"921","ENSP00000377948"
"922","ENSP00000378152"
"923","ENSP00000378286"
"924","ENSP00000378310"
"925","ENSP00000378400"
"926","ENSP00000378408"
"927","ENSP00000378577"
"928","ENSP00000378611"
"929","ENSP00000378725"
"930","ENSP00000378857"
"931","ENSP00000378912"
"932","ENSP00000379057"
"933","ENSP00000379168"
"934","ENSP00000379210"
"935","ENSP00000379441"
"936","ENSP00000379464"
"937","ENSP00000379619"
"938","ENSP00000379669"
"939","ENSP00000379678"
"940","ENSP00000379721"
"941","ENSP00000379823"
"942","ENSP00000379839"
"943","ENSP00000379845"
"944","ENSP00000379895"
"945","ENSP00000379904"
"946","ENSP00000379934"
"947","ENSP00000380157"
"948","ENSP00000380252"
"949","ENSP00000380258"
"950","ENSP00000380308"
"951","ENSP00000380365"
"952","ENSP00000380378"
"953","ENSP00000380514"
"954","ENSP00000380530"
"955","ENSP00000380646"
"956","ENSP00000380746"
"957","ENSP00000380785"
"958","ENSP00000381034"
"959","ENSP00000381167"
"960","ENSP00000381185"
"961","ENSP00000381588"
"962","ENSP00000381968"
"963","ENSP00000381970"
"964","ENSP00000382004"
"965","ENSP00000382341"
"966","ENSP00000382783"
"967","ENSP00000383199"
"968","ENSP00000383232"
"969","ENSP00000383295"
"970","ENSP00000383922"
"971","ENSP00000384182"
"972","ENSP00000384296"
"973","ENSP00000385006"
"974","ENSP00000385025"
"975","ENSP00000385083"
"976","ENSP00000385450"
"977","ENSP00000385570"
"978","ENSP00000385684"
"979","ENSP00000385720"
"980","ENSP00000385763"
"981","ENSP00000385828"
"982","ENSP00000385927"
"983","ENSP00000386227"
"984","ENSP00000386272"
"985","ENSP00000386284"
"986","ENSP00000386759"
"987","ENSP00000386896"
"988","ENSP00000387050"
"989","ENSP00000387051"
"990","ENSP00000387122"
"991","ENSP00000387123"
"992","ENSP00000387170"
"993","ENSP00000387262"
"994","ENSP00000387334"
"995","ENSP00000387654"
"996","ENSP00000387882"
"997","ENSP00000388920"
"998","ENSP00000389277"
"999","ENSP00000389326"
"1000","ENSP00000389813"
"1001","ENSP00000390407"
"1002","ENSP00000390849"
"1003","ENSP00000391488"
"1004","ENSP00000392024"
"1005","ENSP00000392147"
"1006","ENSP00000392411"
"1007","ENSP00000392709"
"1008","ENSP00000393557"
"1009","ENSP00000393776"
"1010","ENSP00000394352"
"1011","ENSP00000394485"
"1012","ENSP00000395083"
"1013","ENSP00000395196"
"1014","ENSP00000395340"
"1015","ENSP00000395535"
"1016","ENSP00000395708"
"1017","ENSP00000396704"
"1018","ENSP00000396857"
"1019","ENSP00000397927"
"1020","ENSP00000398064"
"1021","ENSP00000398089"
"1022","ENSP00000398131"
"1023","ENSP00000398610"
"1024","ENSP00000398744"
"1025","ENSP00000399136"
"1026","ENSP00000399518"
"1027","ENSP00000400057"
"1028","ENSP00000400101"
"1029","ENSP00000400471"
"1030","ENSP00000400500"
"1031","ENSP00000400887"
"1032","ENSP00000400995"
"1033","ENSP00000401112"
"1034","ENSP00000401145"
"1035","ENSP00000401508"
"1036","ENSP00000401720"
"1037","ENSP00000401980"
"1038","ENSP00000402758"
"1039","ENSP00000402861"
"1040","ENSP00000402935"
"1041","ENSP00000403459"
"1042","ENSP00000404151"
"1043","ENSP00000405424"
"1044","ENSP00000405514"
"1045","ENSP00000405620"
"1046","ENSP00000406191"
"1047","ENSP00000406482"
"1048","ENSP00000407112"
"1049","ENSP00000407487"
"1050","ENSP00000408025"
"1051","ENSP00000409315"
"1052","ENSP00000409346"
"1053","ENSP00000409544"
"1054","ENSP00000409555"
"1055","ENSP00000409906"
"1056","ENSP00000410157"
"1057","ENSP00000410768"
"1058","ENSP00000410804"
"1059","ENSP00000411073"
"1060","ENSP00000411372"
"1061","ENSP00000411565"
"1062","ENSP00000412150"
"1063","ENSP00000412894"
"1064","ENSP00000412922"
"1065","ENSP00000413575"
"1066","ENSP00000414516"
