"","x"
"340","ENSP00000325561"
"341","ENSP00000325708"
"342","ENSP00000326042"
"343","ENSP00000326432"
"344","ENSP00000327875"
"345","ENSP00000328133"
"346","ENSP00000328207"
"347","ENSP00000328228"
"348","ENSP00000328472"
"349","ENSP00000328818"
"350","ENSP00000329507"
"351","ENSP00000330523"
"352","ENSP00000330696"
"353","ENSP00000331608"
"354","ENSP00000331614"
"355","ENSP00000332049"
"356","ENSP00000332062"
"357","ENSP00000332225"
"358","ENSP00000332737"
"359","ENSP00000333593"
"360","ENSP00000333680"
"361","ENSP00000333779"
"362","ENSP00000334430"
"363","ENSP00000334675"
"364","ENSP00000335062"
"365","ENSP00000335285"
"366","ENSP00000335357"
"367","ENSP00000335675"
"368","ENSP00000336868"
"369","ENSP00000337825"
"370","ENSP00000337949"
"371","ENSP00000338010"
"372","ENSP00000338272"
"373","ENSP00000338648"
"374","ENSP00000339191"
"375","ENSP00000339374"
"376","ENSP00000339634"
"377","ENSP00000339754"
"378","ENSP00000339992"
"379","ENSP00000340017"
"380","ENSP00000340494"
"381","ENSP00000340975"
"382","ENSP00000340979"
"383","ENSP00000340983"
"384","ENSP00000341141"
"385","ENSP00000341342"
"386","ENSP00000341562"
"387","ENSP00000341564"
"388","ENSP00000341565"
"389","ENSP00000341821"
"390","ENSP00000341843"
"391","ENSP00000341905"
"392","ENSP00000342156"
"393","ENSP00000342222"
"394","ENSP00000342307"
"395","ENSP00000342681"
"396","ENSP00000343428"
"397","ENSP00000344095"
"398","ENSP00000344218"
"399","ENSP00000344254"
"400","ENSP00000344431"
"401","ENSP00000344544"
"402","ENSP00000344563"
"403","ENSP00000344844"
"404","ENSP00000344871"
"405","ENSP00000345243"
"406","ENSP00000345571"
"407","ENSP00000346206"
"408","ENSP00000346693"
"409","ENSP00000346839"
"410","ENSP00000347055"
"411","ENSP00000347232"
"412","ENSP00000347916"
"413","ENSP00000348453"
"414","ENSP00000348751"
"415","ENSP00000348838"
"416","ENSP00000349238"
"417","ENSP00000349252"
"418","ENSP00000349359"
"419","ENSP00000349365"
"420","ENSP00000349893"
"421","ENSP00000350036"
"422","ENSP00000351497"
"423","ENSP00000351671"
"424","ENSP00000352071"
"425","ENSP00000352606"
"426","ENSP00000352833"
"427","ENSP00000352849"
"428","ENSP00000353114"
"429","ENSP00000353142"
"430","ENSP00000353238"
"431","ENSP00000353259"
"432","ENSP00000353346"
"433","ENSP00000353414"
"434","ENSP00000353582"
"435","ENSP00000354090"
"436","ENSP00000354416"
"437","ENSP00000354451"
"438","ENSP00000354478"
"439","ENSP00000354566"
"440","ENSP00000354782"
"441","ENSP00000354891"
"442","ENSP00000354901"
"443","ENSP00000355090"
"444","ENSP00000355121"
"445","ENSP00000355167"
"446","ENSP00000355245"
"447","ENSP00000355249"
"448","ENSP00000355330"
"449","ENSP00000355340"
"450","ENSP00000355506"
"451","ENSP00000355799"
"452","ENSP00000355870"
"453","ENSP00000355922"
"454","ENSP00000355958"
"455","ENSP00000355966"
"456","ENSP00000356033"
"457","ENSP00000356094"
"458","ENSP00000356198"
"459","ENSP00000356280"
"460","ENSP00000356319"
"461","ENSP00000356331"
"462","ENSP00000356379"
"463","ENSP00000356429"
"464","ENSP00000356430"
"465","ENSP00000356505"
"466","ENSP00000356694"
"467","ENSP00000356793"
"468","ENSP00000356842"
"469","ENSP00000356917"
"470","ENSP00000356946"
"471","ENSP00000356975"
"472","ENSP00000356992"
"473","ENSP00000357012"
"474","ENSP00000357022"
"475","ENSP00000357036"
"476","ENSP00000357086"
"477","ENSP00000357106"
"478","ENSP00000357112"
"479","ENSP00000357122"
"480","ENSP00000357123"
"481","ENSP00000357129"
"482","ENSP00000357153"
"483","ENSP00000357156"
"484","ENSP00000357167"
"485","ENSP00000357219"
"486","ENSP00000357231"
"487","ENSP00000357393"
"488","ENSP00000357429"
"489","ENSP00000357643"
"490","ENSP00000357905"
"491","ENSP00000357906"
"492","ENSP00000357981"
"493","ENSP00000358092"
"494","ENSP00000358165"
"495","ENSP00000358488"
"496","ENSP00000358490"
"497","ENSP00000358813"
"498","ENSP00000358820"
"499","ENSP00000359357"
"500","ENSP00000359375"
"501","ENSP00000359380"
"502","ENSP00000359488"
"503","ENSP00000359497"
"504","ENSP00000359634"
"505","ENSP00000359699"
"506","ENSP00000359787"
"507","ENSP00000360069"
"508","ENSP00000360181"
"509","ENSP00000360215"
"510","ENSP00000360247"
"511","ENSP00000360538"
"512","ENSP00000360540"
"513","ENSP00000360797"
"514","ENSP00000360994"
"515","ENSP00000361141"
"516","ENSP00000361238"
"517","ENSP00000361298"
"518","ENSP00000361345"
"519","ENSP00000361405"
"520","ENSP00000361413"
"521","ENSP00000361662"
"522","ENSP00000361932"
"523","ENSP00000361965"
"524","ENSP00000362018"
"525","ENSP00000362183"
"526","ENSP00000362195"
"527","ENSP00000362205"
"528","ENSP00000362304"
"529","ENSP00000362566"
"530","ENSP00000362682"
"531","ENSP00000362795"
"532","ENSP00000362841"
"533","ENSP00000362932"
"534","ENSP00000362965"
"535","ENSP00000363031"
"536","ENSP00000363117"
"537","ENSP00000363318"
"538","ENSP00000363330"
"539","ENSP00000363391"
"540","ENSP00000363512"
"541","ENSP00000363524"
"542","ENSP00000363770"
"543","ENSP00000363773"
"544","ENSP00000363993"
"545","ENSP00000364246"
"546","ENSP00000364249"
"547","ENSP00000364609"
"548","ENSP00000364620"
"549","ENSP00000364858"
"550","ENSP00000364919"
"551","ENSP00000365243"
"552","ENSP00000365261"
"553","ENSP00000365411"
"554","ENSP00000365899"
"555","ENSP00000366203"
"556","ENSP00000366249"
"557","ENSP00000366283"
"558","ENSP00000366506"
"559","ENSP00000367137"
"560","ENSP00000367151"
"561","ENSP00000367197"
"562","ENSP00000367459"
"563","ENSP00000367545"
"564","ENSP00000367608"
"565","ENSP00000367714"
"566","ENSP00000367848"
"567","ENSP00000367851"
"568","ENSP00000368127"
"569","ENSP00000368538"
"570","ENSP00000368664"
"571","ENSP00000368683"
"572","ENSP00000368710"
"573","ENSP00000368720"
"574","ENSP00000369017"
"575","ENSP00000369286"
"576","ENSP00000369497"
"577","ENSP00000369530"
"578","ENSP00000369702"
"579","ENSP00000370034"
"580","ENSP00000370473"
"581","ENSP00000370517"
"582","ENSP00000370812"
"583","ENSP00000371018"
"584","ENSP00000371036"
"585","ENSP00000371194"
"586","ENSP00000371200"
"587","ENSP00000371219"
"588","ENSP00000371318"
"589","ENSP00000371327"
"590","ENSP00000371328"
"591","ENSP00000371420"
"592","ENSP00000373610"
"593","ENSP00000373783"
"594","ENSP00000373854"
"595","ENSP00000374071"
"596","ENSP00000374240"
"597","ENSP00000375069"
"598","ENSP00000375608"
"599","ENSP00000375616"
"600","ENSP00000375622"
"601","ENSP00000375629"
"602","ENSP00000375859"
"603","ENSP00000375894"
"604","ENSP00000375899"
"605","ENSP00000376035"
"606","ENSP00000376123"
"607","ENSP00000376322"
"608","ENSP00000376352"
"609","ENSP00000376372"
"610","ENSP00000376390"
"611","ENSP00000376397"
"612","ENSP00000376458"
"613","ENSP00000376703"
"614","ENSP00000376848"
"615","ENSP00000376849"
"616","ENSP00000376952"
"617","ENSP00000377380"
"618","ENSP00000377411"
"619","ENSP00000377536"
"620","ENSP00000377549"
"621","ENSP00000377948"
"622","ENSP00000378067"
"623","ENSP00000378187"
"624","ENSP00000378356"
"625","ENSP00000378483"
"626","ENSP00000378485"
"627","ENSP00000378856"
"628","ENSP00000379038"
"629","ENSP00000379226"
"630","ENSP00000379365"
"631","ENSP00000379911"
"632","ENSP00000379997"
"633","ENSP00000380081"
"634","ENSP00000380150"
"635","ENSP00000380155"
"636","ENSP00000380227"
"637","ENSP00000380746"
"638","ENSP00000380948"
"639","ENSP00000381008"
"640","ENSP00000381023"
"641","ENSP00000381581"
"642","ENSP00000381758"
"643","ENSP00000382800"
"644","ENSP00000382804"
"645","ENSP00000383986"
"646","ENSP00000384053"
"647","ENSP00000384370"
"648","ENSP00000384886"
"649","ENSP00000385057"
"650","ENSP00000385090"
"651","ENSP00000385452"
"652","ENSP00000385735"
"653","ENSP00000385741"
"654","ENSP00000386201"
"655","ENSP00000386559"
"656","ENSP00000386711"
"657","ENSP00000386857"
"658","ENSP00000386884"
"659","ENSP00000387356"
"660","ENSP00000387694"
"661","ENSP00000388620"
"662","ENSP00000389241"
"663","ENSP00000389414"
"664","ENSP00000389588"
"665","ENSP00000390410"
"666","ENSP00000391583"
"667","ENSP00000391676"
"668","ENSP00000391800"
"669","ENSP00000392770"
"670","ENSP00000392812"
"671","ENSP00000393832"
"672","ENSP00000393963"
"673","ENSP00000394049"
"674","ENSP00000394484"
"675","ENSP00000395704"
"676","ENSP00000398568"
"677","ENSP00000398655"
"678","ENSP00000399421"
"679","ENSP00000399485"
"680","ENSP00000399709"
"681","ENSP00000400892"
"682","ENSP00000401536"
"683","ENSP00000401597"
"684","ENSP00000401749"
"685","ENSP00000402219"
"686","ENSP00000402855"
"687","ENSP00000403495"
"688","ENSP00000404503"
"689","ENSP00000404570"
"690","ENSP00000405726"
"691","ENSP00000405950"
"692","ENSP00000406026"
"693","ENSP00000406261"
