"","x"
"428","ENSP00000386636"
"429","ENSP00000387100"
"430","ENSP00000387123"
"431","ENSP00000387262"
"432","ENSP00000389176"
"433","ENSP00000389252"
"434","ENSP00000390265"
"435","ENSP00000390590"
"436","ENSP00000391397"
"437","ENSP00000391481"
"438","ENSP00000392043"
"439","ENSP00000393313"
"440","ENSP00000393511"
"441","ENSP00000393557"
"442","ENSP00000394485"
"443","ENSP00000394794"
"444","ENSP00000395708"
"445","ENSP00000397261"
"446","ENSP00000400057"
"447","ENSP00000401145"
"448","ENSP00000401720"
"449","ENSP00000402033"
"450","ENSP00000402152"
"451","ENSP00000402457"
"452","ENSP00000402861"
"453","ENSP00000403104"
"454","ENSP00000403644"
"455","ENSP00000404296"
"456","ENSP00000405738"
"457","ENSP00000405890"
"458","ENSP00000407112"
"459","ENSP00000407726"
"460","ENSP00000408025"
"461","ENSP00000408695"
"462","ENSP00000411613"
"463","ENSP00000413150"
"464","ENSP00000413720"
"465","ENSP00000415090"
"466","ENSP00000416125"
"467","ENSP00000416387"
"468","ENSP00000416523"
"469","ENSP00000416750"
"470","ENSP00000416787"
"471","ENSP00000417185"
"472","ENSP00000417901"
"473","ENSP00000418525"
"474","ENSP00000418693"
"475","ENSP00000418748"
"476","ENSP00000419325"
"477","ENSP00000420009"
"478","ENSP00000420194"
"479","ENSP00000420588"
"480","ENSP00000421922"
"481","ENSP00000422496"
"482","ENSP00000424565"
"483","ENSP00000425556"
"484","ENSP00000427900"
"485","ENSP00000429309"
"486","ENSP00000430344"
"487","ENSP00000430918"
"488","ENSP00000432568"
"489","ENSP00000433352"
"490","ENSP00000434033"
"491","ENSP00000434142"
"492","ENSP00000438144"
"493","ENSP00000440945"
"494","ENSP00000441823"
"495","ENSP00000441875"
"496","ENSP00000442397"
"497","ENSP00000442699"
"498","ENSP00000445002"
"499","ENSP00000445043"
"500","ENSP00000445306"
"501","ENSP00000446828"
"502","ENSP00000448059"
"503","ENSP00000448073"
"504","ENSP00000449404"
"505","ENSP00000450436"
"506","ENSP00000451712"
"507","ENSP00000453854"
"508","ENSP00000456480"
"509","ENSP00000458986"
"510","ENSP00000465295"
"511","ENSP00000465419"
"512","ENSP00000466937"
"513","ENSP00000468057"
"514","ENSP00000471299"
"515","ENSP00000471331"
"516","ENSP00000476145"
"517","ENSP00000476755"
"518","ENSP00000477590"
"519","ENSP00000477829"
"520","ENSP00000477999"
"521","ENSP00000478255"
"522","ENSP00000478458"
"523","ENSP00000480150"
"524","ENSP00000480359"
"525","ENSP00000480791"
"526","ENSP00000481732"
"527","ENSP00000482245"
"528","ENSP00000482613"
"529","ENSP00000482704"
"530","ENSP00000482835"
"531","ENSP00000483507"
"532","ENSP00000484592"
"533","ENSP00000290299"
"534","ENSP00000291554"
"535","ENSP00000254878"
"536","ENSP00000332663"
"537","ENSP00000349142"
"538","ENSP00000319756"
"539","ENSP00000299633"
"540","ENSP00000352138"
"541","ENSP00000381198"
"542","ENSP00000369699"
"543","ENSP00000381736"
"544","ENSP00000378360"
"545","ENSP00000360200"
"546","ENSP00000482571"
"547","ENSP00000400184"
"548","ENSP00000483345"
"549","ENSP00000264501"
"550","ENSP00000307567"
"551","ENSP00000332604"
"552","ENSP00000361860"
"553","ENSP00000364794"
"554","ENSP00000371824"
"555","ENSP00000384867"
"556","ENSP00000423366"
"557","ENSP00000438863"
"558","ENSP00000460236"
"559","ENSP00000479488"
"560","ENSP00000485028"
"561","ENSP00000269720"
"562","ENSP00000328729"
